Region,Crop_Type,modal_price
Kerala,Bitter gourd,3000
Kerala,Bottle gourd,2300
Kerala,Brinjal,2100
Kerala,Cabbage,3900
Kerala,Capsicum,6500
Kerala,Carrot,5900
Kerala,Cauliflower,2450
Kerala,Cowpea(Veg),3900
Kerala,Cucumbar(Kheera),4100
Kerala,Dry Chillies,3900
Kerala,Ginger(Green),17500
Kerala,Lemon,7500
Kerala,Mango (Raw-Ripe),3500
Kerala,Onion,1700
Kerala,Potato,2300
Kerala,Pumpkin,1700
Kerala,Tomato,2300
Kerala,Amaranthus,1450
Kerala,Apple,15050
Kerala,Ashgourd,1450
Kerala,Banana,4550
Kerala,Beetroot,3350
Kerala,Bengal Gram(Gram)(Whole),6950
Kerala,Bhindi(Ladies Finger),2850
Kerala,Bitter gourd,4350
Kerala,Bottle gourd,1850
Kerala,Brinjal,2250
Kerala,Cabbage,2750
Kerala,Capsicum,6550
Kerala,Carrot,5650
Kerala,Cauliflower,3350
Kerala,Coconut,2550
Kerala,Colacasia,4350
Kerala,Cowpea(Veg),3050
Kerala,Cucumbar(Kheera),1350
Kerala,Drumstick,5750
Kerala,Elephant Yam (Suran),3050
Kerala,Ginger(Green),17150
Kerala,Grapes,5050
Kerala,Green Chilli,3850
Kerala,Green Gram (Moong)(Whole),6950
Kerala,Lime,8250
Kerala,Little gourd (Kundru),2450
Kerala,Mango,4550
Kerala,Mousambi(Sweet Lime),4550
Kerala,Onion,2150
Kerala,Pepper ungarbled,29050
Kerala,Pineapple,5050
Kerala,Potato,2050
Kerala,Pumpkin,1450
Kerala,Rice,3500
Kerala,Snakeguard,2650
Kerala,Tapioca,1850
Kerala,Tomato,3350
Kerala,Water Melon,1550
Kerala,Amla(Nelli Kai),7000
Kerala,Amphophalus,2800
Kerala,Apple,10000
Kerala,Arhar (Tur/Red Gram)(Whole),6500
Kerala,Ashgourd,1800
Kerala,Banana,5000
Kerala,Banana - Green,4600
Kerala,Beetroot,2400
Kerala,Bhindi(Ladies Finger),4000
Kerala,Bitter gourd,4200
Kerala,Black Gram (Urd Beans)(Whole),8000
Kerala,Bottle gourd,1500
Kerala,Brinjal,2400
Kerala,Cabbage,2000
Kerala,Capsicum,6500
Kerala,Carrot,5000
Kerala,Cauliflower,6500
Kerala,Chikoos(Sapota),5600
Kerala,Colacasia,3600
Kerala,Cowpea(Veg),3600
Kerala,Cucumbar(Kheera),1800
Kerala,Drumstick,5000
Kerala,Garlic,10000
Kerala,Ginger(Green),14000
Kerala,Grapes,6000
Kerala,Green Chilli,4800
Kerala,Guava,6500
Kerala,Lemon,10000
Kerala,Mango,3500
Kerala,Onion,2200
Kerala,Orange,6000
Kerala,Papaya,3000
Kerala,Pineapple,4000
Kerala,Potato,2200
Kerala,Pumpkin,2000
Kerala,Rice,3000
Kerala,Rice,2800
Kerala,Snakeguard,2600
Kerala,Sweet Potato,3600
Kerala,Tapioca,2400
Kerala,Ashgourd,800
Kerala,Banana,2800
Kerala,Banana,2300
Kerala,Banana,5600
Kerala,Cowpea(Veg),2200
Kerala,Cucumbar(Kheera),1300
Kerala,Drumstick,3800
Kerala,Elephant Yam (Suran),2600
Kerala,Ginger(Green),13500
Kerala,Onion,2200
Kerala,Onion,4300
Kerala,Potato,2300
Kerala,Pumpkin,1600
Kerala,Amaranthus,2800
Kerala,Amaranthus,2800
Kerala,Arhar (Tur/Red Gram)(Whole),9200
Kerala,Ashgourd,1000
Kerala,Banana,4300
Kerala,Banana,3900
Kerala,Banana,4100
Kerala,Banana,7600
Kerala,Beetroot,3300
Kerala,Bengal Gram(Gram)(Whole),6700
Kerala,Bhindi(Ladies Finger),3200
Kerala,Bitter gourd,2300
Kerala,Black Gram (Urd Beans)(Whole),8300
Kerala,Black Gram (Urd Beans)(Whole),9600
Kerala,Bottle gourd,1800
Kerala,Brinjal,2400
Kerala,Cabbage,2800
Kerala,Capsicum,6600
Kerala,Carrot,6600
Kerala,Cauliflower,3300
Kerala,Chili Red,12700
Kerala,Cluster beans,3000
Kerala,Colacasia,4600
Kerala,Cowpea (Lobia/Karamani),6800
Kerala,Cowpea(Veg),2800
Kerala,Cucumbar(Kheera),1300
Kerala,Drumstick,3800
Kerala,Elephant Yam (Suran),2800
Kerala,French Beans (Frasbean),4300
Kerala,Garlic,12600
Kerala,Ginger(Green),15000
Kerala,Green Avare (W),3200
Kerala,Green Chilli,2800
Kerala,Green Gram (Moong)(Whole),8600
Kerala,Green Gram (Moong)(Whole),8800
Kerala,Green Peas,8300
Kerala,Kabuli Chana(Chickpeas-White),7800
Kerala,Lemon,6600
Kerala,Little gourd (Kundru),3800
Kerala,Mango (Raw-Ripe),4300
Kerala,Onion,2100
Kerala,Onion,5600
Kerala,Pineapple,4800
Kerala,Potato,3100
Kerala,Pumpkin,1400
Kerala,Snakeguard,1600
Kerala,Sweet Potato,2300
Kerala,Tapioca,2800
Kerala,Tomato,2800
Kerala,Amaranthus,2250
Kerala,Arhar (Tur/Red Gram)(Whole),9100
Kerala,Ashgourd,1000
Kerala,Banana,4750
Kerala,Banana,3500
Kerala,Banana,4250
Kerala,Beetroot,3250
Kerala,Bengal Gram(Gram)(Whole),7100
Kerala,Bengal Gram(Gram)(Whole),7750
Kerala,Bhindi(Ladies Finger),2750
Kerala,Bitter gourd,3000
Kerala,Black Gram (Urd Beans)(Whole),8750
Kerala,Black Gram (Urd Beans)(Whole),9750
Kerala,Bottle gourd,2250
Kerala,Brinjal,3000
Kerala,Cabbage,3750
Kerala,Carrot,5250
Kerala,Cauliflower,3250
Kerala,Chili Red,14000
Kerala,Cluster beans,3000
Kerala,Colacasia,4250
Kerala,Cowpea (Lobia/Karamani),8100
Kerala,Cowpea(Veg),3250
Kerala,Cucumbar(Kheera),4250
Kerala,Drumstick,5250
Kerala,Elephant Yam (Suran),2800
Kerala,French Beans (Frasbean),3750
Kerala,Garlic,11500
Kerala,Ginger(Green),15500
Kerala,Green Avare (W),4250
Kerala,Green Chilli,3250
Kerala,Green Gram (Moong)(Whole),8750
Kerala,Green Gram (Moong)(Whole),9250
Kerala,Green Peas,8500
Kerala,Kabuli Chana(Chickpeas-White),7750
Kerala,Lemon,7250
Kerala,Lime,5250
Kerala,Little gourd (Kundru),4250
Kerala,Mango (Raw-Ripe),4250
Kerala,Onion,2250
Kerala,Onion,5750
Kerala,Pepper ungarbled,34500
Kerala,Pineapple,6000
Kerala,Potato,2400
Kerala,Pumpkin,1800
Kerala,Rubber,13250
Kerala,Rubber,15500
Kerala,Snakeguard,2250
Kerala,Sweet Potato,2250
Kerala,Tapioca,2750
Kerala,Tomato,4550
Kerala,Banana,5400
Kerala,Banana,3500
Kerala,Banana - Green,4000
Kerala,Drumstick,6800
Kerala,Elephant Yam (Suran),3400
Kerala,Lime,7000
Kerala,Tapioca,3000
Kerala,Tomato,3200
Kerala,Amaranthus,2100
Kerala,Ashgourd,2500
Kerala,Banana - Green,5200
Kerala,Beetroot,3500
Kerala,Bhindi(Ladies Finger),2500
Kerala,Bitter gourd,3200
Kerala,Brinjal,2100
Kerala,Cabbage,2500
Kerala,Carrot,3600
Kerala,Cauliflower,3600
Kerala,Coconut Seed,2900
Kerala,Cowpea(Veg),3200
Kerala,Cucumbar(Kheera),2300
Kerala,Drumstick,6200
Kerala,Duster Beans,3600
Kerala,Elephant Yam (Suran),2700
Kerala,Ginger(Green),17000
Kerala,Green Chilli,2500
Kerala,Mango (Raw-Ripe),3200
Kerala,Onion,2300
Kerala,Potato,2900
Kerala,Pumpkin,1900
Kerala,Snakeguard,2100
Kerala,Tapioca,2500
Kerala,Tomato,3200
Kerala,Brinjal,2400
Kerala,Green Chilli,3500
Kerala,Tomato,3000
Kerala,Amaranthus,1100
Kerala,Arecanut(Betelnut/Supari),27500
Kerala,Ashgourd,550
Kerala,Banana,3900
Kerala,Banana,1900
Kerala,Banana,2100
Kerala,Banana - Green,3500
Kerala,Beetroot,2100
Kerala,Arecanut(Betelnut/Supari),21000
Kerala,Ashgourd,1800
Kerala,Banana - Green,6000
Kerala,Beetroot,3500
Kerala,Bhindi(Ladies Finger),3800
Kerala,Bitter gourd,4000
Kerala,Brinjal,2400
Kerala,Cabbage,3400
Kerala,Carrot,7000
Kerala,Coconut,3000
Kerala,Cowpea(Veg),3500
Kerala,Cucumbar(Kheera),1600
Kerala,Drumstick,5500
Kerala,Elephant Yam (Suran),3200
Kerala,Ginger(Green),1900
Kerala,Green Chilli,3800
Kerala,Onion,2400
Kerala,Pepper ungarbled,31500
Kerala,Potato,2800
Kerala,Pumpkin,2000
Kerala,Snakeguard,2600
Kerala,Tomato,4000
Kerala,Amaranthus,3000
Kerala,Amphophalus,3500
Kerala,Banana,4500
Kerala,Banana,7000
Kerala,Banana - Green,2500
Kerala,Bhindi(Ladies Finger),2500
Kerala,Bitter gourd,6000
Kerala,Brinjal,5000
Kerala,Cabbage,3000
Kerala,Carrot,6500
Kerala,Colacasia,11500
Kerala,Cowpea(Veg),6000
Kerala,Cucumbar(Kheera),2500
Kerala,Drumstick,5500
Kerala,Duster Beans,6200
Kerala,Ginger(Green),22500
Kerala,Pumpkin,2500
Kerala,Snakeguard,3000
Kerala,Tapioca,3500
Kerala,Tomato,4000
Kerala,Amaranthus,2720
Kerala,Apple,15050
Kerala,Apple,16050
Kerala,Ashgourd,2827
Kerala,Banana,4523
Kerala,Banana,3720
Kerala,Banana,4526
Kerala,Banana,5522
Kerala,Banana,3324
Kerala,Banana - Green,4721
Kerala,Beetroot,4726
Kerala,Bhindi(Ladies Finger),2823
Kerala,Bitter gourd,5824
Kerala,Bottle gourd,2325
Kerala,Brinjal,3328
Kerala,Cabbage,4228
Kerala,Capsicum,7720
Kerala,Carrot,5724
Kerala,Cauliflower,3820
Kerala,Cluster beans,2320
Kerala,Colacasia,11628
Kerala,Cowpea(Veg),5820
Kerala,Cucumbar(Kheera),2723
Kerala,Drumstick,6822
Kerala,Elephant Yam (Suran),3728
Kerala,Ginger(Green),21723
Kerala,Grapes,15050
Kerala,Grapes,15050
Kerala,Green Chilli,4721
Kerala,Green Chilli,3825
Kerala,Lemon,6728
Kerala,Lime,6823
Kerala,Little gourd (Kundru),4721
Kerala,Mango (Raw-Ripe),5821
Kerala,Onion,2321
Kerala,Onion,6827
Kerala,Orange,8050
Kerala,Pineapple,6028
Kerala,Potato,3324
Kerala,Pumpkin,2321
Kerala,Snakeguard,2724
Kerala,Tomato,3825
Kerala,Banana,2800
Kerala,Banana,4100
Kerala,Banana,3500
Kerala,Banana,3400
Kerala,Banana,3100
Kerala,Banana,2800
Kerala,Banana,6400
Kerala,Banana,6100
Kerala,Banana,5800
Kerala,Banana,4900
Kerala,Banana,4600
Kerala,Banana,2600
Kerala,Banana,2300
Kerala,Banana,2900
Kerala,Amaranthus,4800
Kerala,Amphophalus,2400
Kerala,Banana - Green,4800
Kerala,Beetroot,2800
Kerala,Bhindi(Ladies Finger),2400
Kerala,Bitter gourd,2800
Kerala,Brinjal,2400
Kerala,Cabbage,1800
Kerala,Carrot,2800
Kerala,Cluster beans,3400
Kerala,Coriander(Leaves),6700
Kerala,Cucumbar(Kheera),1800
Kerala,Drumstick,1800
Kerala,Duster Beans,2800
Kerala,Green Chilli,3400
Kerala,Pumpkin,2400
Kerala,Snakeguard,1800
Kerala,Tapioca,1800
Kerala,Tomato,2400
Kerala,Ashgourd,1600
Kerala,Banana - Green,2100
Kerala,Bitter gourd,2600
Kerala,Black pepper,32000
Kerala,Brinjal,1800
Kerala,Coffee,13200
Kerala,Cowpea(Veg),2700
Kerala,Ginger(Green),11400
Kerala,Green Chilli,2900
Kerala,Pumpkin,1500
Kerala,Rubber,13500
Kerala,Snakeguard,2300
Kerala,Banana,1900
Kerala,Bitter gourd,2700
Kerala,Coffee,13000
Kerala,Cowpea(Veg),2800
Kerala,Pepper ungarbled,32000
Kerala,Rubber,13500
Kerala,Amaranthus,1600
Kerala,Banana,2300
Kerala,Bitter gourd,1600
Kerala,Coffee,7600
Kerala,Cowpea(Veg),2300
Kerala,Cucumbar(Kheera),900
Kerala,Green Chilli,2600
Kerala,Paddy(Dhan)(Common),1950
Kerala,Pepper ungarbled,33500
Kerala,Pumpkin,900
Kerala,Rubber,15500
Madhya Pradesh,Green Chilli,800
Madhya Pradesh,Onion,900
Madhya Pradesh,Tomato,900
Madhya Pradesh,Bengal Gram(Gram)(Whole),3500
Madhya Pradesh,Linseed,3900
Madhya Pradesh,Paddy(Dhan)(Common),1750
Madhya Pradesh,Wheat,1840
Madhya Pradesh,Paddy(Dhan)(Common),1600
Madhya Pradesh,Green Chilli,1200
Madhya Pradesh,Bajra(Pearl Millet/Cumbu),1600
Madhya Pradesh,Jowar(Sorghum),2000
Madhya Pradesh,Wheat,1860
Madhya Pradesh,Wheat,1855
Madhya Pradesh,Bhindi(Ladies Finger),600
Madhya Pradesh,Bottle gourd,650
Madhya Pradesh,Brinjal,600
Madhya Pradesh,Cabbage,700
Madhya Pradesh,Cauliflower,700
Madhya Pradesh,Maize,1825
Madhya Pradesh,Soyabean,3385
Madhya Pradesh,Tomato,750
Madhya Pradesh,Wheat,2035
Madhya Pradesh,Paddy(Dhan)(Common),1513
Madhya Pradesh,Paddy(Dhan)(Common),1800
Madhya Pradesh,Arhar Dal(Tur Dal),5001
Madhya Pradesh,Bengal Gram(Gram)(Whole),3790
Madhya Pradesh,Jowar(Sorghum),1603
Madhya Pradesh,Lentil (Masur)(Whole),3639
Madhya Pradesh,Maize,2170
Madhya Pradesh,Mustard,3271
Madhya Pradesh,Soyabean,3475
Madhya Pradesh,Wheat,2011
Madhya Pradesh,Masur Dal,3825
Madhya Pradesh,Wheat,1925
Madhya Pradesh,Mustard,3695
Madhya Pradesh,Wheat,1705
Madhya Pradesh,Bhindi(Ladies Finger),2800
Madhya Pradesh,Brinjal,2200
Madhya Pradesh,Cabbage,1300
Madhya Pradesh,Ginger(Dry),8000
Madhya Pradesh,Green Chilli,3800
Madhya Pradesh,Lemon,3000
Madhya Pradesh,Onion,700
Madhya Pradesh,Papaya,1400
Madhya Pradesh,Potato,800
Madhya Pradesh,Tomato,1800
Madhya Pradesh,Black Gram (Urd Beans)(Whole),3900
Madhya Pradesh,Mustard,3430
Madhya Pradesh,"Sesamum(Sesame,Gingelly,Til)",9770
Madhya Pradesh,Soyabean,3400
Madhya Pradesh,Wheat,1920
Madhya Pradesh,Arhar (Tur/Red Gram)(Whole),4700
Madhya Pradesh,Bengal Gram(Gram)(Whole),3700
Madhya Pradesh,Lentil (Masur)(Whole),3500
Madhya Pradesh,Maize,2250
Madhya Pradesh,Peas(Dry),4050
Madhya Pradesh,Soyabean,3400
Madhya Pradesh,Wheat,2040
Madhya Pradesh,Bhindi(Ladies Finger),1000
Madhya Pradesh,Bitter gourd,1500
Madhya Pradesh,Brinjal,1100
Madhya Pradesh,Cauliflower,800
Madhya Pradesh,Green Chilli,3500
Madhya Pradesh,Guar,800
Madhya Pradesh,Onion,1000
Madhya Pradesh,Potato,900
Madhya Pradesh,Pumpkin,500
Madhya Pradesh,Spinach,800
Madhya Pradesh,Sponge gourd,1500
Madhya Pradesh,Tinda,1080
Madhya Pradesh,Tomato,2000
Madhya Pradesh,Bengal Gram(Gram)(Whole),3825
Madhya Pradesh,Black Gram (Urd Beans)(Whole),3440
Madhya Pradesh,Green Gram (Moong)(Whole),5260
Madhya Pradesh,Lentil (Masur)(Whole),3950
Madhya Pradesh,Mustard,3175
Madhya Pradesh,Soyabean,3455
Madhya Pradesh,Wheat,1950
Madhya Pradesh,Bhindi(Ladies Finger),500
Madhya Pradesh,Brinjal,400
Madhya Pradesh,Cabbage,3000
Madhya Pradesh,Garlic,3000
Madhya Pradesh,Green Chilli,2000
Madhya Pradesh,Onion,700
Madhya Pradesh,Potato,700
Madhya Pradesh,Tomato,3000
Madhya Pradesh,Bhindi(Ladies Finger),700
Madhya Pradesh,Brinjal,600
Madhya Pradesh,Cabbage,800
Madhya Pradesh,Cauliflower,900
Madhya Pradesh,Garlic,2200
Madhya Pradesh,Onion,1000
Madhya Pradesh,Potato,800
Madhya Pradesh,Tomato,2000
Madhya Pradesh,Arhar (Tur/Red Gram)(Whole),5201
Madhya Pradesh,Black Gram (Urd Beans)(Whole),2501
Madhya Pradesh,Green Gram (Moong)(Whole),5200
Madhya Pradesh,Kabuli Chana(Chickpeas-White),4500
Madhya Pradesh,Kabuli Chana(Chickpeas-White),3761
Madhya Pradesh,Mustard,3257
Madhya Pradesh,Soyabean,3300
Madhya Pradesh,Wheat,1965
Madhya Pradesh,Bengal Gram(Gram)(Whole),3950
Madhya Pradesh,Lentil (Masur)(Whole),3350
Madhya Pradesh,Soyabean,3460
Madhya Pradesh,Wheat,1980
Madhya Pradesh,Bengal Gram(Gram)(Whole),3800
Madhya Pradesh,Green Peas,1955
Madhya Pradesh,Kabuli Chana(Chickpeas-White),2020
Madhya Pradesh,Maize,2070
Madhya Pradesh,Soyabean,3520
Madhya Pradesh,Bengal Gram(Gram)(Whole),3850
Madhya Pradesh,Kabuli Chana(Chickpeas-White),4450
Madhya Pradesh,Lentil (Masur)(Whole),3600
Madhya Pradesh,Maize,2030
Madhya Pradesh,Peas(Dry),2080
Madhya Pradesh,Soyabean,3530
Madhya Pradesh,Wheat,2030
Madhya Pradesh,Apple,2500
Madhya Pradesh,Banana,1650
Madhya Pradesh,Brinjal,700
Madhya Pradesh,Mango,2700
Madhya Pradesh,Bhindi(Ladies Finger),800
Madhya Pradesh,Bitter gourd,1500
Madhya Pradesh,Bottle gourd,300
Madhya Pradesh,Brinjal,600
Madhya Pradesh,Coriander(Leaves),4000
Madhya Pradesh,Garlic,3000
Madhya Pradesh,Green Chilli,2000
Madhya Pradesh,Guar,1200
Madhya Pradesh,Onion,600
Madhya Pradesh,Potato,700
Madhya Pradesh,Sponge gourd,1000
Madhya Pradesh,Tinda,400
Madhya Pradesh,Tomato,1500
Madhya Pradesh,Bhindi(Ladies Finger),1500
Madhya Pradesh,Bottle gourd,2000
Madhya Pradesh,Brinjal,800
Madhya Pradesh,Cauliflower,3000
Madhya Pradesh,Coriander(Leaves),4000
Madhya Pradesh,Green Chilli,2850
Madhya Pradesh,Potato,640
Madhya Pradesh,Tomato,2000
Madhya Pradesh,Maize,1800
Madhya Pradesh,Millets,2700
Madhya Pradesh,Paddy(Dhan)(Common),1751
Madhya Pradesh,Lentil (Masur)(Whole),3950
Madhya Pradesh,Linseed,4225
Madhya Pradesh,Niger Seed (Ramtil),4200
Madhya Pradesh,Paddy(Dhan)(Common),1313
Madhya Pradesh,Peas(Dry),3025
Madhya Pradesh,Wheat,1875
Madhya Pradesh,Bengal Gram(Gram)(Whole),3881
Madhya Pradesh,Black Gram (Urd Beans)(Whole),3050
Madhya Pradesh,Mustard,3005
Madhya Pradesh,Soyabean,3240
Madhya Pradesh,Wheat,2000
Madhya Pradesh,Bengal Gram(Gram)(Whole),3805
Madhya Pradesh,Corriander seed,5655
Madhya Pradesh,Green Gram (Moong)(Whole),5445
Madhya Pradesh,Soyabean,3410
Madhya Pradesh,Wheat,1945
Madhya Pradesh,Paddy(Dhan)(Basmati),2402
Madhya Pradesh,Wheat,1990
Madhya Pradesh,Banana,600
Madhya Pradesh,Garlic,5500
Madhya Pradesh,Green Chilli,2500
Madhya Pradesh,Mango,2500
Madhya Pradesh,Onion,900
Madhya Pradesh,Potato,700
Madhya Pradesh,Tomato,3200
Madhya Pradesh,Bengal Gram(Gram)(Whole),3800
Madhya Pradesh,Bhindi(Ladies Finger),950
Madhya Pradesh,Bottle gourd,950
Madhya Pradesh,Brinjal,825
Madhya Pradesh,Cauliflower,975
Madhya Pradesh,Coriander(Leaves),1975
Madhya Pradesh,Green Chilli,2425
Madhya Pradesh,Onion,800
Madhya Pradesh,Potato,1200
Madhya Pradesh,Pumpkin,825
Madhya Pradesh,Soyabean,3475
Madhya Pradesh,Spinach,800
Madhya Pradesh,Sponge gourd,950
Madhya Pradesh,Tomato,1900
Madhya Pradesh,Wheat,1925
Madhya Pradesh,Arhar (Tur/Red Gram)(Whole),5045
Madhya Pradesh,Bengal Gram(Gram)(Whole),3860
Madhya Pradesh,Black Gram (Urd Beans)(Whole),4880
Madhya Pradesh,Green Gram (Moong)(Whole),5350
Madhya Pradesh,Lentil (Masur)(Whole),3880
Madhya Pradesh,Paddy(Dhan)(Common),1430
Madhya Pradesh,Peas(Dry),4690
Madhya Pradesh,Wheat,1979
Madhya Pradesh,Ginger(Dry),1200
Madhya Pradesh,Green Chilli,1000
Madhya Pradesh,Onion,800
Madhya Pradesh,Potato,800
Madhya Pradesh,Tomato,800
Madhya Pradesh,Brinjal,500
Madhya Pradesh,Cabbage,750
Madhya Pradesh,Cauliflower,1400
Madhya Pradesh,Cluster beans,450
Madhya Pradesh,Onion,850
Madhya Pradesh,Potato,750
Madhya Pradesh,Bhindi(Ladies Finger),1700
Madhya Pradesh,Bitter gourd,1700
Madhya Pradesh,Bottle gourd,1500
Madhya Pradesh,Brinjal,1500
Madhya Pradesh,Cabbage,1400
Madhya Pradesh,Cauliflower,1600
Madhya Pradesh,Coriander(Leaves),2300
Madhya Pradesh,Green Chilli,2600
Madhya Pradesh,Green Gram (Moong)(Whole),4100
Madhya Pradesh,Methi(Leaves),1600
Madhya Pradesh,Onion,1000
Madhya Pradesh,Spinach,1500
Madhya Pradesh,Sponge gourd,2100
Madhya Pradesh,Tomato,2000
Madhya Pradesh,Wheat,1950
Madhya Pradesh,Bitter gourd,1500
Madhya Pradesh,Bottle gourd,700
Madhya Pradesh,Cabbage,700
Madhya Pradesh,Cauliflower,2200
Madhya Pradesh,Colacasia,1270
Madhya Pradesh,Guar,1000
Madhya Pradesh,Pumpkin,640
Madhya Pradesh,Tomato,2500
Madhya Pradesh,Tomato,2200
Madhya Pradesh,Bengal Gram(Gram)(Whole),3725
Madhya Pradesh,Green Gram (Moong)(Whole),4500
Madhya Pradesh,Kabuli Chana(Chickpeas-White),3855
Madhya Pradesh,Soyabean,3295
Madhya Pradesh,Wheat,1975
Madhya Pradesh,Bengal Gram(Gram)(Whole),3881
Madhya Pradesh,Green Gram (Moong)(Whole),3500
Madhya Pradesh,Maize,2077
Madhya Pradesh,Soyabean,3527
Madhya Pradesh,Wheat,2031
Madhya Pradesh,Wheat,2050
Madhya Pradesh,Arhar (Tur/Red Gram)(Whole),4242
Madhya Pradesh,Bengal Gram(Gram)(Whole),3740
Madhya Pradesh,Green Gram (Moong)(Whole),4000
Madhya Pradesh,Kabuli Chana(Chickpeas-White),3740
Madhya Pradesh,Maize,2047
Madhya Pradesh,Soyabean,3425
Madhya Pradesh,Wheat,2010
Madhya Pradesh,Green Gram (Moong)(Whole),5005
Madhya Pradesh,Soyabean,3300
Madhya Pradesh,Wheat,1740
Madhya Pradesh,Lentil (Masur)(Whole),3952
Madhya Pradesh,Linseed,4415
Madhya Pradesh,Mustard,3410
Madhya Pradesh,Peas(Dry),3625
Madhya Pradesh,Bengal Gram Dal (Chana Dal),3700
Madhya Pradesh,Black Gram (Urd Beans)(Whole),3680
Madhya Pradesh,Corriander seed,5030
Madhya Pradesh,Garlic,5795
Madhya Pradesh,Kabuli Chana(Chickpeas-White),3805
Madhya Pradesh,Lentil (Masur)(Whole),3770
Madhya Pradesh,Linseed,4660
Madhya Pradesh,Maize,2205
Madhya Pradesh,Methi Seeds,4375
Madhya Pradesh,Mustard,3460
Madhya Pradesh,Onion,840
Madhya Pradesh,Soyabean,3370
Madhya Pradesh,Taramira,3618
Madhya Pradesh,Wheat,1950
Madhya Pradesh,Brinjal,1300
Madhya Pradesh,Cabbage,1200
Madhya Pradesh,Green Chilli,1100
Madhya Pradesh,Potato,1000
Madhya Pradesh,Tomato,1700
Madhya Pradesh,Garlic,4000
Madhya Pradesh,Isabgul (Psyllium),8350
Madhya Pradesh,Kulthi(Horse Gram),3700
Madhya Pradesh,Lentil (Masur)(Whole),3825
Madhya Pradesh,Linseed,4650
Madhya Pradesh,Methi Seeds,4200
Madhya Pradesh,Mustard,3500
Madhya Pradesh,Soyabean,3425
Madhya Pradesh,Wheat,1950
Madhya Pradesh,Bengal Gram(Gram)(Whole),1800
Madhya Pradesh,Bhindi(Ladies Finger),1000
Madhya Pradesh,Green Chilli,1500
Madhya Pradesh,Potato,300
Madhya Pradesh,Bajra(Pearl Millet/Cumbu),1809
Madhya Pradesh,Mustard,3671
Madhya Pradesh,Wheat,1810
Madhya Pradesh,Ajwan,10200
Madhya Pradesh,Arhar (Tur/Red Gram)(Whole),4700
Madhya Pradesh,Barley (Jau),1600
Madhya Pradesh,Bengal Gram(Gram)(Whole),3750
Madhya Pradesh,Black Gram (Urd Beans)(Whole),4200
Madhya Pradesh,Corriander seed,4650
Madhya Pradesh,Garlic,6000
Madhya Pradesh,Groundnut,4641
Madhya Pradesh,Isabgul (Psyllium),8600
Madhya Pradesh,Kabuli Chana(Chickpeas-White),3800
Madhya Pradesh,Lentil (Masur)(Whole),3825
Madhya Pradesh,Linseed,4650
Madhya Pradesh,Maize,2069
Madhya Pradesh,Methi Seeds,4500
Madhya Pradesh,Mustard,3575
Madhya Pradesh,Onion,900
Madhya Pradesh,"Sesamum(Sesame,Gingelly,Til)",9500
Madhya Pradesh,Soyabean,3450
Madhya Pradesh,Wheat,1990
Madhya Pradesh,Alasande Gram,3970
Madhya Pradesh,Arhar (Tur/Red Gram)(Whole),4990
Madhya Pradesh,Mustard,3400
Madhya Pradesh,Wheat,1830
Madhya Pradesh,Kulthi(Horse Gram),3837
Madhya Pradesh,Mustard,3135
Madhya Pradesh,Soyabean,3450
Madhya Pradesh,Alasande Gram,3900
Madhya Pradesh,Arhar (Tur/Red Gram)(Whole),5450
Madhya Pradesh,Beans,3460
Madhya Pradesh,Green Gram (Moong)(Whole),5500
Madhya Pradesh,Lentil (Masur)(Whole),3975
Madhya Pradesh,Soyabean,3325
Madhya Pradesh,Wheat,1900
Madhya Pradesh,Brinjal,750
Madhya Pradesh,Cabbage,620
Madhya Pradesh,Ginger(Green),8500
Madhya Pradesh,Green Chilli,4000
Madhya Pradesh,Onion,650
Madhya Pradesh,Potato,750
Madhya Pradesh,Raddish,750
Madhya Pradesh,Spinach,1050
Madhya Pradesh,Tomato,1250
Madhya Pradesh,Wheat,1950
Madhya Pradesh,Bengal Gram(Gram)(Whole),3780
Madhya Pradesh,Lentil (Masur)(Whole),4300
Madhya Pradesh,Maize,1952
Madhya Pradesh,Soyabean,3450
Madhya Pradesh,Wheat,1949
Madhya Pradesh,Bengal Gram(Gram)(Whole),3800
Madhya Pradesh,Corriander seed,5500
Madhya Pradesh,Garlic,4000
Madhya Pradesh,Ginger(Green),7900
Madhya Pradesh,Green Chilli,2450
Madhya Pradesh,Lentil (Masur)(Whole),4000
Madhya Pradesh,Mustard,3200
Madhya Pradesh,Onion,750
Madhya Pradesh,Potato,1170
Madhya Pradesh,Soyabean,3400
Madhya Pradesh,Tomato,880
Madhya Pradesh,Wheat,1990
Madhya Pradesh,Arhar (Tur/Red Gram)(Whole),4250
Madhya Pradesh,Bengal Gram(Gram)(Whole),3826
Madhya Pradesh,Black Gram (Urd Beans)(Whole),3576
Madhya Pradesh,Kabuli Chana(Chickpeas-White),4321
Madhya Pradesh,Maize,2000
Madhya Pradesh,Methi Seeds,4000
Madhya Pradesh,Mustard,3300
Madhya Pradesh,Peas(Dry),2341
Madhya Pradesh,Soyabean,3505
Madhya Pradesh,Wheat,2030
Madhya Pradesh,Arhar (Tur/Red Gram)(Whole),3720
Madhya Pradesh,Kabuli Chana(Chickpeas-White),4188
Madhya Pradesh,Onion,735
Madhya Pradesh,Soyabean,3516
Madhya Pradesh,Wheat,1998
Madhya Pradesh,Soyabean,3485
Madhya Pradesh,Wheat,1957
